id_compra,data,estado,cidade,vendedor,produto,sku,cor,quantidade,valor_total,lucro_total,forma_pagamento,cliente_nome,cpf,idade,comportamento
2196,2026-03-13 17:46:04.184422,PR,Curitiba,Bruno,Tenis Zallur Zoom A15,A14-VER,Vermelho,1,230,110,Boleto,Lucas Souza,624.767.325-98,55,conservador
122,2026-03-13 18:46:04.154422,SP,São Paulo,Thales,Tenis Zallur Comfort A6,A5-VER,Vermelho,1,170,62,Boleto,Pedro Santos,734.909.437-22,56,conservador
867,2026-03-13 18:46:04.166420,BA,Salvador,Rafael,Tenis Zallur Zoom A15,A14-CIN,Cinza,1,230,77,Cartão de Crédito,Julia Costa,587.750.293-49,54,conservador
1525,2026-03-13 18:46:04.174413,PR,Curitiba,Juliana,Tenis Zallur Pro A10,A9-AZU,Azul,2,560,170,Cartão de Crédito,João Pereira,403.400.658-58,28,equilibrado
1886,2026-03-13 18:46:04.180413,RJ,Rio de Janeiro,Carlos,Tenis Zallur Casual A1,A0-CIN,Cinza,2,300,128,Pix,Carlos Costa,873.710.177-68,21,impulsivo
2448,2026-03-13 18:46:04.187423,MG,Belo Horizonte,João,Tenis Zallur Classic A5,A4-PRE,Preto,2,440,142,Cartão de Crédito,João Santos,361.612.166-51,18,impulsivo
438,2026-03-13 19:46:04.160422,BA,Salvador,Camila,Tenis Zallur Esportivo A2,A1-PRE,Preto,2,400,180,Pix,Pedro Pereira,523.811.503-54,31,equilibrado
619,2026-03-13 19:46:04.163421,MG,Belo Horizonte,Mariana,Tenis Zallur Casual A1,A0-AZU,Azul,1,150,70,Cartão de Crédito,Mariana Silva,819.534.285-18,29,equilibrado
298,2026-03-13 20:46:04.158430,RJ,Rio de Janeiro,Fernanda,Tenis Zallur Comfort A6,A5-CIN,Cinza,2,340,130,Boleto,Ana Santos,528.419.763-42,26,equilibrado
331,2026-03-13 20:46:04.159418,RJ,Rio de Janeiro,Carlos,Tenis Zallur Max A12,A11-AZU,Azul,3,960,405,Pix,Lucas Santos,818.853.446-14,22,impulsivo
1801,2026-03-13 20:46:04.179412,RJ,Rio de Janeiro,Fernanda,Tenis Zallur Performance A7,A6-AZU,Azul,1,300,122,Cartão de Crédito,Lucas Souza,607.941.960-46,62,conservador
429,2026-03-13 21:46:04.160422,MG,Belo Horizonte,Mariana,Tenis Zallur Comfort A6,A5-AZU,Azul,3,510,234,Boleto,Fernanda Pereira,718.186.608-27,24,impulsivo
1405,2026-03-13 21:46:04.172408,RS,Porto Alegre,Lucas,Tenis Zallur Pro A10,A9-BRA,Branco,1,280,100,Pix,João Costa,997.746.860-65,58,conservador
1558,2026-03-13 21:46:04.175408,SP,São Paulo,Amanda,Tenis Zallur Pro A10,A9-BRA,Branco,1,280,100,Cartão de Crédito,Mariana Costa,386.814.473-68,59,conservador
1708,2026-03-13 21:46:04.177426,PE,Recife,Diego,Tenis Zallur Lifestyle A8,A7-PRE,Preto,2,380,124,Boleto,Mariana Costa,678.620.883-16,19,impulsivo
2907,2026-03-13 21:46:04.194423,RJ,Rio de Janeiro,Fernanda,Tenis Zallur Flex A9,A8-BRA,Branco,1,210,103,Pix,João Silva,758.853.257-27,59,conservador
1384,2026-03-13 22:46:04.171411,MG,Belo Horizonte,Mariana,Tenis Zallur Ultra A13,A12-BRA,Branco,1,400,151,Pix,Carlos Souza,457.683.732-79,57,conservador
2648,2026-03-13 22:46:04.189408,BA,Salvador,Rafael,Tenis Zallur Air A14,A13-AZU,Azul,1,270,135,Boleto,Ana Silva,836.981.506-40,41,conservador
620,2026-03-13 23:46:04.163421,MG,Belo Horizonte,Mariana,Tenis Zallur Comfort A6,A5-AZU,Azul,2,340,156,Boleto,Fernanda Silva,721.318.903-45,20,impulsivo
1542,2026-03-13 23:46:04.175408,MG,Belo Horizonte,Mariana,Tenis Zallur Ultra A13,A12-VER,Vermelho,2,800,352,Cartão de Crédito,Ana Costa,635.550.838-69,34,equilibrado
1606,2026-03-13 23:46:04.176421,MG,Belo Horizonte,João,Tenis Zallur Ultra A13,A12-PRE,Preto,1,400,145,Cartão de Crédito,Ana Costa,223.382.569-37,54,conservador
615,2026-03-14 00:46:04.163421,RS,Porto Alegre,Lucas,Tenis Zallur Esportivo A2,A1-BRA,Branco,1,200,66,Boleto,Mariana Santos,833.305.855-79,47,conservador
1222,2026-03-14 00:46:04.170425,RS,Porto Alegre,Patrícia,Tenis Zallur Performance A7,A6-CIN,Cinza,1,300,99,Boleto,Pedro Silva,865.815.260-95,64,conservador
1955,2026-03-14 01:46:04.181412,PE,Recife,Diego,Tenis Zallur Zoom A15,A14-PRE,Preto,3,690,240,Cartão de Crédito,Carlos Silva,869.744.393-38,21,impulsivo
2057,2026-03-14 01:46:04.182411,MG,Belo Horizonte,Mariana,Tenis Zallur Max A12,A11-BRA,Branco,2,640,238,Pix,Mariana Costa,616.531.509-21,38,equilibrado
158,2026-03-14 02:46:04.155423,RS,Porto Alegre,Patrícia,Tenis Zallur Lifestyle A8,A7-BRA,Branco,1,190,60,Cartão de Crédito,Ana Costa,235.331.471-72,40,conservador
387,2026-03-14 02:46:04.160422,MG,Belo Horizonte,Mariana,Tenis Zallur Running A3,A2-BRA,Branco,1,250,80,Pix,Fernanda Souza,915.699.595-71,42,conservador
1712,2026-03-14 02:46:04.177426,RS,Porto Alegre,Lucas,Tenis Zallur Classic A5,A4-AZU,Azul,1,220,104,Boleto,Fernanda Pereira,422.647.759-59,58,conservador
2673,2026-03-14 02:46:04.190408,PE,Recife,Larissa,Tenis Zallur Elite A11,A10-CIN,Cinza,1,350,159,Boleto,Pedro Silva,803.569.665-99,46,conservador
2959,2026-03-14 02:46:04.194423,RS,Porto Alegre,Lucas,Tenis Zallur Ultra A13,A12-CIN,Cinza,1,400,160,Boleto,Ana Souza,402.994.958-91,40,conservador
644,2026-03-14 03:46:04.163421,PR,Curitiba,Bruno,Tenis Zallur Lifestyle A8,A7-CIN,Cinza,2,380,182,Boleto,Mariana Costa,952.331.512-12,37,equilibrado
1183,2026-03-14 03:46:04.169418,RJ,Rio de Janeiro,Fernanda,Tenis Zallur Esportivo A2,A1-AZU,Azul,1,200,77,Boleto,Mariana Pereira,343.862.429-34,22,impulsivo
1682,2026-03-14 03:46:04.177426,BA,Salvador,Rafael,Tenis Zallur Esportivo A2,A1-BRA,Branco,1,200,66,Boleto,Carlos Santos,166.749.363-72,46,conservador
1802,2026-03-14 03:46:04.179412,MG,Belo Horizonte,Mariana,Tenis Zallur Street A4,A3-BRA,Branco,1,180,62,Boleto,Fernanda Pereira,514.619.100-64,49,conservador
2048,2026-03-14 03:46:04.182411,SP,São Paulo,Amanda,Tenis Zallur Ultra A13,A12-BRA,Branco,3,1200,453,Cartão de Crédito,Julia Oliveira,992.966.846-14,19,impulsivo
2107,2026-03-14 03:46:04.183417,MG,Belo Horizonte,Mariana,Tenis Zallur Street A4,A3-CIN,Cinza,2,360,140,Cartão de Crédito,Julia Silva,733.144.354-76,36,equilibrado
163,2026-03-14 04:46:04.155423,SP,São Paulo,Thales,Tenis Zallur Street A4,A3-CIN,Cinza,1,180,70,Boleto,Mariana Souza,910.833.660-19,57,conservador
337,2026-03-14 04:46:04.159418,MG,Belo Horizonte,João,Tenis Zallur Classic A5,A4-BRA,Branco,1,220,76,Cartão de Crédito,Mariana Pereira,733.909.713-23,42,conservador
643,2026-03-14 04:46:04.163421,RS,Porto Alegre,Lucas,Tenis Zallur Zoom A15,A14-PRE,Preto,1,230,80,Cartão de Crédito,João Pereira,625.630.761-44,36,equilibrado
2007,2026-03-14 04:46:04.181412,MG,Belo Horizonte,Mariana,Tenis Zallur Ultra A13,A12-BRA,Branco,1,400,151,Pix,Lucas Silva,936.687.277-98,21,impulsivo
2089,2026-03-14 04:46:04.182411,PE,Recife,Diego,Tenis Zallur Air A14,A13-VER,Vermelho,1,270,121,Boleto,Pedro Costa,184.446.644-64,54,conservador
2273,2026-03-14 04:46:04.185422,BA,Salvador,Camila,Tenis Zallur Zoom A15,A14-AZU,Azul,1,230,73,Cartão de Crédito,Pedro Santos,321.909.180-31,31,equilibrado
842,2026-03-14 05:46:04.166420,RS,Porto Alegre,Lucas,Tenis Zallur Ultra A13,A12-PRE,Preto,1,400,145,Pix,Julia Silva,886.278.278-85,33,equilibrado
2321,2026-03-14 05:46:04.185422,PR,Curitiba,Bruno,Tenis Zallur Zoom A15,A14-BRA,Branco,2,460,160,Boleto,Pedro Souza,427.401.525-84,39,equilibrado
2974,2026-03-14 05:46:04.194423,RJ,Rio de Janeiro,Carlos,Tenis Zallur Elite A11,A10-CIN,Cinza,2,700,318,Cartão de Crédito,Pedro Oliveira,353.703.966-34,25,equilibrado
637,2026-03-14 06:46:04.163421,BA,Salvador,Rafael,Tenis Zallur Air A14,A13-BRA,Branco,1,270,97,Cartão de Crédito,João Souza,749.233.303-41,29,equilibrado
1278,2026-03-14 06:46:04.170425,RJ,Rio de Janeiro,Fernanda,Tenis Zallur Air A14,A13-BRA,Branco,1,270,97,Boleto,João Souza,585.499.104-75,47,conservador
1586,2026-03-14 06:46:04.176421,SP,São Paulo,Thales,Tenis Zallur Street A4,A3-CIN,Cinza,1,180,70,Boleto,Pedro Silva,386.623.550-15,33,equilibrado
1997,2026-03-14 06:46:04.181412,PR,Curitiba,Bruno,Tenis Zallur Zoom A15,A14-BRA,Branco,1,230,80,Cartão de Crédito,Fernanda Silva,974.109.608-21,45,conservador
332,2026-03-14 07:46:04.159418,SP,São Paulo,Thales,Tenis Zallur Running A3,A2-AZU,Azul,2,500,232,Cartão de Crédito,Fernanda Costa,606.286.588-13,30,equilibrado
510,2026-03-14 07:46:04.161419,PR,Curitiba,Bruno,Tenis Zallur Lifestyle A8,A7-BRA,Branco,1,190,60,Pix,Mariana Souza,922.729.609-37,49,conservador
569,2026-03-14 07:46:04.162422,PR,Curitiba,Bruno,Tenis Zallur Street A4,A3-AZU,Azul,1,180,65,Pix,Pedro Silva,755.370.217-78,58,conservador
1984,2026-03-14 07:46:04.181412,BA,Salvador,Rafael,Tenis Zallur Street A4,A3-AZU,Azul,1,180,65,Pix,Ana Santos,595.995.337-99,52,conservador
2455,2026-03-14 07:46:04.187423,RS,Porto Alegre,Lucas,Tenis Zallur Running A3,A2-CIN,Cinza,1,250,83,Boleto,Ana Santos,100.989.950-77,61,conservador
2978,2026-03-14 08:46:04.194423,RJ,Rio de Janeiro,Fernanda,Tenis Zallur Pro A10,A9-PRE,Preto,1,280,107,Boleto,Lucas Souza,417.830.704-89,19,impulsivo
489,2026-03-14 09:46:04.161419,RJ,Rio de Janeiro,Carlos,Tenis Zallur Esportivo A2,A1-VER,Vermelho,3,600,198,Pix,Julia Souza,239.624.257-79,20,impulsivo
600,2026-03-14 09:46:04.163421,SP,São Paulo,Amanda,Tenis Zallur Zoom A15,A14-CIN,Cinza,2,460,154,Cartão de Crédito,João Silva,657.770.138-79,35,equilibrado
1697,2026-03-14 09:46:04.177426,BA,Salvador,Camila,Tenis Zallur Air A14,A13-BRA,Branco,1,270,97,Cartão de Crédito,Ana Costa,942.143.844-69,20,impulsivo
1412,2026-03-14 10:46:04.172408,SP,São Paulo,Amanda,Tenis Zallur Air A14,A13-CIN,Cinza,1,270,121,Cartão de Crédito,João Santos,763.872.657-24,30,equilibrado
2679,2026-03-14 10:46:04.190408,RS,Porto Alegre,Patrícia,Tenis Zallur Street A4,A3-BRA,Branco,1,180,62,Boleto,Mariana Costa,112.838.692-16,23,impulsivo
843,2026-03-14 11:46:04.166420,RS,Porto Alegre,Lucas,Tenis Zallur Running A3,A2-PRE,Preto,1,250,80,Pix,Pedro Souza,211.802.895-49,45,conservador
983,2026-03-14 11:46:04.167423,BA,Salvador,Camila,Tenis Zallur Ultra A13,A12-CIN,Cinza,2,800,320,Boleto,Fernanda Santos,583.672.476-20,29,equilibrado
2853,2026-03-14 11:46:04.193428,SP,São Paulo,Amanda,Tenis Zallur Esportivo A2,A1-VER,Vermelho,1,200,66,Pix,Lucas Oliveira,461.919.943-43,40,conservador
958,2026-03-14 12:46:04.167423,BA,Salvador,Camila,Tenis Zallur Air A14,A13-VER,Vermelho,2,540,242,Cartão de Crédito,Ana Souza,827.908.829-77,25,equilibrado
1678,2026-03-14 12:46:04.177426,RJ,Rio de Janeiro,Carlos,Tenis Zallur Lifestyle A8,A7-VER,Vermelho,1,190,78,Pix,Julia Santos,791.509.242-44,43,conservador
2373,2026-03-14 12:46:04.186423,PE,Recife,Larissa,Tenis Zallur Elite A11,A10-PRE,Preto,1,350,107,Boleto,Fernanda Pereira,633.736.996-54,41,conservador
2852,2026-03-14 12:46:04.193428,PR,Curitiba,Bruno,Tenis Zallur Lifestyle A8,A7-AZU,Azul,2,380,160,Boleto,Lucas Oliveira,189.436.892-45,39,equilibrado
250,2026-03-14 13:46:04.156420,RJ,Rio de Janeiro,Fernanda,Tenis Zallur Lifestyle A8,A7-AZU,Azul,1,190,80,Cartão de Crédito,Carlos Souza,754.341.418-60,20,impulsivo
1060,2026-03-14 13:46:04.168419,BA,Salvador,Camila,Tenis Zallur Zoom A15,A14-BRA,Branco,1,230,80,Pix,Lucas Silva,908.379.538-53,60,conservador
1105,2026-03-14 13:46:04.169418,BA,Salvador,Camila,Tenis Zallur Running A3,A2-PRE,Preto,1,250,80,Cartão de Crédito,Mariana Pereira,671.420.333-61,45,conservador
1617,2026-03-14 13:46:04.176421,RJ,Rio de Janeiro,Carlos,Tenis Zallur Max A12,A11-BRA,Branco,1,320,119,Pix,Julia Pereira,560.683.635-61,55,conservador
179,2026-03-14 14:46:04.155423,PR,Curitiba,Juliana,Tenis Zallur Zoom A15,A14-AZU,Azul,1,230,73,Pix,Ana Souza,786.212.299-25,45,conservador
302,2026-03-14 14:46:04.158430,PE,Recife,Diego,Tenis Zallur Ultra A13,A12-PRE,Preto,1,400,145,Pix,Fernanda Costa,857.790.356-76,43,conservador
1676,2026-03-14 14:46:04.177426,MG,Belo Horizonte,João,Tenis Zallur Classic A5,A4-BRA,Branco,1,220,76,Cartão de Crédito,Fernanda Pereira,429.456.288-87,27,equilibrado
2680,2026-03-14 14:46:04.190408,BA,Salvador,Rafael,Tenis Zallur Lifestyle A8,A7-VER,Vermelho,1,190,78,Cartão de Crédito,João Souza,745.829.569-11,29,equilibrado
15,2026-03-14 15:46:04.153423,PR,Curitiba,Juliana,Tenis Zallur Max A12,A11-BRA,Branco,1,320,119,Boleto,Fernanda Silva,346.547.815-60,41,conservador
10,2026-03-14 15:46:04.153423,PE,Recife,Diego,Tenis Zallur Elite A11,A10-CIN,Cinza,1,350,159,Pix,Carlos Souza,227.507.100-43,30,equilibrado
2070,2026-03-14 15:46:04.182411,PE,Recife,Diego,Tenis Zallur Classic A5,A4-CIN,Cinza,1,220,93,Cartão de Crédito,Fernanda Souza,250.426.419-42,50,conservador
406,2026-03-14 16:46:04.160422,PR,Curitiba,Juliana,Tenis Zallur Ultra A13,A12-VER,Vermelho,1,400,176,Pix,Ana Costa,150.170.753-27,63,conservador
1406,2026-03-14 16:46:04.172408,PR,Curitiba,Juliana,Tenis Zallur Casual A1,A0-VER,Vermelho,2,300,150,Pix,Pedro Pereira,559.796.249-22,39,equilibrado
1069,2026-03-14 17:46:04.168419,PE,Recife,Larissa,Tenis Zallur Classic A5,A4-BRA,Branco,1,220,76,Cartão de Crédito,João Santos,169.739.603-59,31,equilibrado
1778,2026-03-14 17:46:04.178412,PR,Curitiba,Bruno,Tenis Zallur Pro A10,A9-BRA,Branco,1,280,100,Pix,Ana Silva,774.413.329-12,64,conservador
682,2026-03-14 18:46:04.164424,PR,Curitiba,Juliana,Tenis Zallur Pro A10,A9-VER,Vermelho,2,560,198,Boleto,Lucas Oliveira,207.299.683-99,29,equilibrado
1370,2026-03-14 18:46:04.171411,BA,Salvador,Camila,Tenis Zallur Classic A5,A4-VER,Vermelho,1,220,89,Cartão de Crédito,Carlos Souza,763.897.431-90,47,conservador
2177,2026-03-14 18:46:04.184422,MG,Belo Horizonte,Mariana,Tenis Zallur Elite A11,A10-PRE,Preto,1,350,107,Cartão de Crédito,Julia Silva,888.187.357-74,31,equilibrado
2622,2026-03-14 18:46:04.189408,MG,Belo Horizonte,João,Tenis Zallur Comfort A6,A5-CIN,Cinza,2,340,130,Boleto,Lucas Souza,249.870.866-70,36,equilibrado
2676,2026-03-14 18:46:04.190408,RJ,Rio de Janeiro,Fernanda,Tenis Zallur Elite A11,A10-PRE,Preto,1,350,107,Pix,Pedro Santos,563.118.932-22,43,conservador
2748,2026-03-14 18:46:04.191416,RS,Porto Alegre,Patrícia,Tenis Zallur Street A4,A3-AZU,Azul,1,180,65,Cartão de Crédito,Mariana Oliveira,184.940.406-10,61,conservador
852,2026-03-14 19:46:04.166420,RJ,Rio de Janeiro,Carlos,Tenis Zallur Ultra A13,A12-AZU,Azul,1,400,176,Cartão de Crédito,Mariana Costa,334.316.962-46,34,equilibrado
1465,2026-03-14 19:46:04.172408,PR,Curitiba,Bruno,Tenis Zallur Pro A10,A9-VER,Vermelho,2,560,198,Cartão de Crédito,Lucas Oliveira,830.183.178-43,35,equilibrado
2258,2026-03-14 19:46:04.185422,BA,Salvador,Rafael,Tenis Zallur Flex A9,A8-VER,Vermelho,1,210,71,Cartão de Crédito,Julia Costa,195.825.815-90,59,conservador
2469,2026-03-14 19:46:04.187423,PR,Curitiba,Juliana,Tenis Zallur Zoom A15,A14-VER,Vermelho,1,230,110,Boleto,Ana Pereira,644.493.908-94,56,conservador
1658,2026-03-14 20:46:04.177426,RJ,Rio de Janeiro,Fernanda,Tenis Zallur Max A12,A11-CIN,Cinza,3,960,318,Boleto,Pedro Oliveira,352.274.780-34,21,impulsivo
2295,2026-03-14 20:46:04.185422,BA,Salvador,Rafael,Tenis Zallur Elite A11,A10-VER,Vermelho,1,350,109,Pix,Mariana Santos,928.463.492-43,20,impulsivo
325,2026-03-14 21:46:04.159418,PE,Recife,Larissa,Tenis Zallur Running A3,A2-VER,Vermelho,1,250,103,Pix,Ana Pereira,828.195.297-60,50,conservador
901,2026-03-14 21:46:04.167423,PR,Curitiba,Juliana,Tenis Zallur Comfort A6,A5-BRA,Branco,2,340,106,Pix,Julia Costa,807.253.730-99,31,equilibrado
1255,2026-03-14 21:46:04.170425,SP,São Paulo,Amanda,Tenis Zallur Lifestyle A8,A7-PRE,Preto,3,570,186,Cartão de Crédito,Julia Oliveira,647.511.141-32,24,impulsivo
2829,2026-03-14 21:46:04.192414,BA,Salvador,Camila,Tenis Zallur Lifestyle A8,A7-AZU,Azul,1,190,80,Pix,Pedro Santos,275.721.763-36,35,equilibrado
393,2026-03-14 22:46:04.160422,PR,Curitiba,Bruno,Tenis Zallur Lifestyle A8,A7-BRA,Branco,3,570,180,Boleto,João Costa,723.384.219-36,21,impulsivo
1214,2026-03-14 22:46:04.170425,PR,Curitiba,Juliana,Tenis Zallur Classic A5,A4-AZU,Azul,1,220,104,Cartão de Crédito,Pedro Costa,921.357.726-62,39,equilibrado
401,2026-03-14 23:46:04.160422,RS,Porto Alegre,Patrícia,Tenis Zallur Zoom A15,A14-PRE,Preto,1,230,80,Boleto,Julia Oliveira,962.532.437-41,47,conservador
1784,2026-03-14 23:46:04.178412,PE,Recife,Larissa,Tenis Zallur Classic A5,A4-BRA,Branco,1,220,76,Pix,Fernanda Souza,592.720.387-57,50,conservador
2268,2026-03-14 23:46:04.185422,MG,Belo Horizonte,João,Tenis Zallur Zoom A15,A14-CIN,Cinza,1,230,77,Cartão de Crédito,Mariana Oliveira,363.104.669-81,60,conservador
2653,2026-03-14 23:46:04.189408,RS,Porto Alegre,Patrícia,Tenis Zallur Pro A10,A9-AZU,Azul,2,560,170,Boleto,Fernanda Souza,875.853.757-89,39,equilibrado
723,2026-03-15 00:46:04.165422,PE,Recife,Larissa,Tenis Zallur Lifestyle A8,A7-BRA,Branco,1,190,60,Boleto,João Souza,485.867.677-27,35,equilibrado
707,2026-03-15 00:46:04.165422,PR,Curitiba,Juliana,Tenis Zallur Running A3,A2-AZU,Azul,1,250,116,Pix,Lucas Silva,269.112.700-80,61,conservador
764,2026-03-15 00:46:04.165422,BA,Salvador,Rafael,Tenis Zallur Comfort A6,A5-VER,Vermelho,2,340,124,Pix,Fernanda Silva,816.578.411-89,31,equilibrado
1385,2026-03-15 00:46:04.171411,PE,Recife,Larissa,Tenis Zallur Max A12,A11-VER,Vermelho,1,320,114,Boleto,Fernanda Oliveira,199.484.556-96,53,conservador
2259,2026-03-15 00:46:04.185422,PE,Recife,Diego,Tenis Zallur Max A12,A11-PRE,Preto,2,640,234,Pix,Ana Silva,431.960.533-14,20,impulsivo
2519,2026-03-15 00:46:04.188423,PR,Curitiba,Juliana,Tenis Zallur Flex A9,A8-CIN,Cinza,1,210,69,Cartão de Crédito,Fernanda Oliveira,797.896.946-11,35,equilibrado
2893,2026-03-15 00:46:04.193428,PE,Recife,Diego,Tenis Zallur Flex A9,A8-PRE,Preto,1,210,78,Pix,Mariana Pereira,575.606.442-14,42,conservador
1063,2026-03-15 01:46:04.168419,SP,São Paulo,Amanda,Tenis Zallur Running A3,A2-AZU,Azul,1,250,116,Boleto,Pedro Santos,203.501.702-84,64,conservador
1118,2026-03-15 02:46:04.169418,RS,Porto Alegre,Lucas,Tenis Zallur Street A4,A3-PRE,Preto,1,180,81,Pix,Lucas Silva,598.876.977-65,54,conservador
1735,2026-03-15 02:46:04.178412,MG,Belo Horizonte,Mariana,Tenis Zallur Classic A5,A4-BRA,Branco,1,220,76,Cartão de Crédito,Lucas Pereira,224.758.673-95,55,conservador
2143,2026-03-15 02:46:04.183417,PR,Curitiba,Bruno,Tenis Zallur Flex A9,A8-BRA,Branco,1,210,103,Cartão de Crédito,Pedro Silva,654.837.758-25,28,equilibrado
2494,2026-03-15 02:46:04.187423,RJ,Rio de Janeiro,Fernanda,Tenis Zallur Ultra A13,A12-BRA,Branco,1,400,151,Boleto,Pedro Pereira,145.114.203-26,32,equilibrado
2781,2026-03-15 02:46:04.192414,RS,Porto Alegre,Lucas,Tenis Zallur Flex A9,A8-CIN,Cinza,1,210,69,Boleto,Pedro Silva,868.178.666-59,56,conservador
473,2026-03-15 03:46:04.161419,SP,São Paulo,Amanda,Tenis Zallur Running A3,A2-PRE,Preto,1,250,80,Cartão de Crédito,Carlos Costa,325.984.448-82,41,conservador
771,2026-03-15 03:46:04.165422,RS,Porto Alegre,Patrícia,Tenis Zallur Ultra A13,A12-BRA,Branco,1,400,151,Cartão de Crédito,Pedro Santos,717.356.163-16,33,equilibrado
784,2026-03-15 03:46:04.165422,MG,Belo Horizonte,João,Tenis Zallur Elite A11,A10-VER,Vermelho,1,350,109,Boleto,Mariana Santos,369.792.566-46,46,conservador
874,2026-03-15 03:46:04.166420,RS,Porto Alegre,Patrícia,Tenis Zallur Air A14,A13-PRE,Preto,1,270,86,Cartão de Crédito,Carlos Pereira,683.529.159-20,32,equilibrado
2137,2026-03-15 03:46:04.183417,MG,Belo Horizonte,Mariana,Tenis Zallur Classic A5,A4-BRA,Branco,1,220,76,Boleto,João Costa,644.330.715-98,58,conservador
2638,2026-03-15 03:46:04.189408,RJ,Rio de Janeiro,Carlos,Tenis Zallur Flex A9,A8-BRA,Branco,2,420,206,Cartão de Crédito,Mariana Costa,215.135.731-47,32,equilibrado
452,2026-03-15 04:46:04.161419,SP,São Paulo,Amanda,Tenis Zallur Air A14,A13-AZU,Azul,1,270,135,Cartão de Crédito,Julia Silva,303.717.710-47,55,conservador
561,2026-03-15 04:46:04.162422,PR,Curitiba,Bruno,Tenis Zallur Casual A1,A0-CIN,Cinza,1,150,64,Cartão de Crédito,João Pereira,936.999.895-55,46,conservador
1699,2026-03-15 04:46:04.177426,RJ,Rio de Janeiro,Fernanda,Tenis Zallur Comfort A6,A5-BRA,Branco,1,170,53,Cartão de Crédito,Mariana Costa,931.515.348-91,35,equilibrado
1982,2026-03-15 04:46:04.181412,SP,São Paulo,Amanda,Tenis Zallur Lifestyle A8,A7-PRE,Preto,1,190,62,Cartão de Crédito,Mariana Pereira,846.119.710-74,40,conservador
2286,2026-03-15 04:46:04.185422,SP,São Paulo,Thales,Tenis Zallur Max A12,A11-PRE,Preto,1,320,117,Cartão de Crédito,Fernanda Santos,597.107.590-12,42,conservador
40,2026-03-15 05:46:04.153423,RJ,Rio de Janeiro,Carlos,Tenis Zallur Esportivo A2,A1-VER,Vermelho,1,200,66,Pix,Fernanda Pereira,783.459.646-22,58,conservador
1064,2026-03-15 05:46:04.168419,PE,Recife,Larissa,Tenis Zallur Comfort A6,A5-CIN,Cinza,1,170,65,Cartão de Crédito,Carlos Silva,744.226.479-83,26,equilibrado
1313,2026-03-15 05:46:04.171411,PR,Curitiba,Bruno,Tenis Zallur Lifestyle A8,A7-PRE,Preto,1,190,62,Boleto,Fernanda Santos,680.956.406-88,60,conservador
1595,2026-03-15 05:46:04.176421,BA,Salvador,Camila,Tenis Zallur Esportivo A2,A1-PRE,Preto,2,400,180,Cartão de Crédito,Pedro Souza,710.408.676-49,19,impulsivo
1919,2026-03-15 05:46:04.180413,BA,Salvador,Rafael,Tenis Zallur Casual A1,A0-AZU,Azul,1,150,70,Pix,Julia Pereira,795.690.791-44,56,conservador
2034,2026-03-15 05:46:04.182411,PR,Curitiba,Bruno,Tenis Zallur Flex A9,A8-CIN,Cinza,1,210,69,Cartão de Crédito,João Costa,698.540.170-91,49,conservador
982,2026-03-15 06:46:04.167423,RS,Porto Alegre,Patrícia,Tenis Zallur Flex A9,A8-CIN,Cinza,1,210,69,Cartão de Crédito,João Silva,119.407.302-25,20,impulsivo
1155,2026-03-15 06:46:04.169418,PR,Curitiba,Bruno,Tenis Zallur Performance A7,A6-PRE,Preto,1,300,120,Cartão de Crédito,Ana Santos,731.315.234-30,38,equilibrado
1361,2026-03-15 06:46:04.171411,PR,Curitiba,Juliana,Tenis Zallur Flex A9,A8-PRE,Preto,2,420,156,Pix,João Pereira,454.313.823-31,22,impulsivo
1949,2026-03-15 06:46:04.181412,RJ,Rio de Janeiro,Fernanda,Tenis Zallur Classic A5,A4-CIN,Cinza,2,440,186,Boleto,Mariana Costa,791.830.317-18,22,impulsivo
2276,2026-03-15 06:46:04.185422,RS,Porto Alegre,Lucas,Tenis Zallur Flex A9,A8-PRE,Preto,2,420,156,Boleto,João Costa,467.624.559-72,31,equilibrado
2534,2026-03-15 06:46:04.188423,RJ,Rio de Janeiro,Fernanda,Tenis Zallur Flex A9,A8-BRA,Branco,1,210,103,Pix,Ana Souza,787.982.135-96,60,conservador
2889,2026-03-15 06:46:04.193428,BA,Salvador,Rafael,Tenis Zallur Street A4,A3-VER,Vermelho,1,180,56,Boleto,João Pereira,959.822.863-73,27,equilibrado
2099,2026-03-15 07:46:04.183417,SP,São Paulo,Thales,Tenis Zallur Performance A7,A6-CIN,Cinza,1,300,99,Boleto,Ana Silva,449.813.780-92,44,conservador
2123,2026-03-15 07:46:04.183417,SP,São Paulo,Amanda,Tenis Zallur Performance A7,A6-CIN,Cinza,1,300,99,Pix,Pedro Costa,984.308.469-61,24,impulsivo
